# Wordlist

# DATA
ID	COGID	POS	ALIGNMENT	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	STEDT_ANALYSIS	STEDT_ID
2609	319	noun	l o̰ - ⁵³	the moon	Lashi	moon	0004.33	Leqi (Luxi) TBL	lo̱⁵³  | 0004.33	moon		465	TBL		1313	lo̱⁵³	lo̱⁵³	moon	l o̰ ⁵³	345177	1016	9492
2610	319	noun	l ɔ̰ - ⁵⁵	the moon	Maru	moon	0004.31	Langsu (Luxi) TBL	lɔ̱⁵⁵  | 0004.31			465	TBL		1313	lɔ̱⁵⁵	lɔ̱⁵⁵	moon	l ɔ̰ ⁵⁵	345175	1016	10294
2611	319	noun	p a u ⁵⁵ + l̥ ɔ - ³¹	the moon	Xiandao	moon	0004.29	Achang (Xiandao) TBL	pau⁵⁵ l̥ɔ³¹  | 0004.29	moon		40024 465	TBL		1313	pau⁵⁵l̥ɔ³¹	pau⁵⁵l̥ɔ³¹	moon	p a u ⁵⁵ + l̥ ɔ ³¹	345173	10024 1016	12920
5548	319	noun	l ɑ - ⁵³	the moon	Rangoon		0004.27					465	TBL		1313	lɑ⁵³	lɑ⁵³	moon	l ɑ ⁵³	345171	1016	4260
#
6161	65		k j ɔ̰̃ ∼ ³¹	the mosquito	Maru	mosquito	0360.31	Langsu (Luxi)	kjɔ̱̃³¹			959	TBL		1509		kjɔ̱̃³¹		k j ɔ̰̃ ∼ ³¹	43533	2328	10242
6247	65		k j ɔ̰̃ ∼ ⁵⁵	the mosquito	Bola	mosquito	0360.32	Bola (Luxi)	kjɔ̱̃⁵⁵	mosquito		959	TBL		1509		kjɔ̱̃⁵⁵		k j ɔ̰̃ ∼ ⁵⁵	45305	2328	1098
6296	65		tɕʰ - ĩ - ²²	the mosquito	Rangoon	mosquito	0360.27	Burmese (Rangoon)	tɕhĩ²²			959	TBL		1509		ʨʰĩ²²		tɕʰ ĩ ∼ ²²	34362	2328	3618
6482	65		k j a̰ ŋ ⁵¹	the mosquito	Atsi	mosquito	0360.30	Atsi [Zaiwa]	kja̱ŋ⁵¹	mosquito		959	TBL		1509		kja̱ŋ⁵¹		k j a̰ ŋ ⁵¹	41663	2328	7455
6564	65		c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵	the mosquito	Xiandao	mosquito	0360.29	Achang (Xiandao)	caŋ³¹khʐaŋ⁵⁵			40007 959	TBL		1509		caŋ³¹kʰʐaŋ⁵⁵		c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵	38031	10007 2328	9779
6132	65		k j a̰ ŋ ³³	the mosquito	Lashi	mosquito	0360.33	Leqi (Luxi)	kja̱ŋ³³	mosquito		959	TBL		1509		kja̱ŋ³³		k j a̰ ŋ ³³	47135	2328	9433
#
2641	325	noun	p u m ⁵⁵	the mountain	Achang_Longchuan	hill / mountain n	0023.28	Achang (Longchuan) TBL	pum⁵⁵  | 0023.28	mountain		1111	TBL		639	pum⁵⁵	pum⁵⁵	hill / mountain	p u m ⁵⁵	346152	163	8387
2644	325	noun	p u m ⁵¹	the mountain	Atsi	hill / mountain n	0023.30	Atsi [Zaiwa] TBL	pum⁵¹  | 0023.30	mountain		1111	TBL		639	pum⁵¹	pum⁵¹	hill / mountain	p u m ⁵¹	346154	163	2719
2646	325	noun	p a m ⁵⁵	the mountain	Bola	hill / mountain n	0023.32	Bola (Luxi) TBL	pam⁵⁵  | 0023.32	mountain		1111	TBL		639	pam⁵⁵	pam⁵⁵	hill / mountain	p a m ⁵⁵	346156	163	1314
2649	325	noun	p ɔ m ³¹	the mountain	Lashi	hill / mountain n	0023.33	Leqi (Luxi) TBL	pɔm³¹  | 0023.33	mountain		1111	TBL		639	pɔm³¹	pɔm³¹	hill / mountain	p ɔ m ³¹	346157	163	12028
2650	325	noun	p a m ³¹	the mountain	Maru	hill / mountain n	0023.31	Langsu (Luxi) TBL	pam³¹  | 0023.31			1111	TBL		639	pam³¹	pam³¹	hill / mountain	p a m ³¹	346155	163	10437
2652	325	noun	p u m ⁵⁵	the mountain	Xiandao	hill / mountain n	0023.29	Achang (Xiandao) TBL	pum⁵⁵  | 0023.29	mountain		1111	TBL		639	pum⁵⁵	pum⁵⁵	hill / mountain	p u m ⁵⁵	346153	163	12969
#
6175	143		k ʐ - o ʔ ⁵⁵	the mouse or rat	Xiandao	mouse	0320.29	Achang (Xiandao)	kʐoʔ⁵⁵	mouse		74	TBL		2139		kʐoʔ⁵⁵		k ʐ o ʔ ⁵⁵	37991	2630	9892
6185	143		k ʐ - o ʔ ⁵⁵	the mouse or rat	Achang_Longchuan	mouse	0320.28	Achang (Longchuan)	kʐoʔ⁵⁵	mouse		74	TBL		2139		kʐoʔ⁵⁵		k ʐ o ʔ ⁵⁵	36216	2630	5571
6226	146		ɣ - - ɔ ʔ ³¹ + n a ʔ ³¹	the mouse or rat	Bola	mouse	0320.32	Bola (Luxi)	ɣɔʔ³¹naʔ³¹	vermin black		74 40038	TBL		2139		ɣɔʔ³¹naʔ³¹		ɣ ɔ ʔ ³¹ + n a ʔ ³¹	45265	2630 10038	8174
6407	143		tɕ - w ɛ ʔ ⁴	the mouse or rat	Rangoon	mouse	0320.27	Burmese (Rangoon)	tɕwɛʔ⁴			74	TBL		2139		ʨwɛʔ⁴		tɕ w ɛ ʔ ⁴	34321	2630	3703
6566	146		ɣ - - u k ³¹ + n ɔ ʔ ³¹	the mouse or rat	Maru	mouse	0320.31	Langsu (Luxi)	ɣuk³¹nɔʔ³¹	mouse black		74 40116	TBL		2139		ɣuk³¹nɔʔ³¹		ɣ u k ³¹ + n ɔ ʔ ³¹	43493	2630 10116	9259
#
2694	1150	noun	l o ʔ ²¹ + s i ŋ ²¹	the nail (fingernail or claw)	Atsi	nail nbp	0113.30	Atsi [Zaiwa] TBL	loʔ²¹ siŋ²¹  | 0113.30	hand nail		143 1114	TBL		2128	loʔ²¹siŋ²¹	loʔ²¹siŋ²¹	nail	l o ʔ ²¹ + s i ŋ ²¹	350822	695 512	9944
2697	1150	noun	l ɔ ʔ ³¹ + s ə̰ ŋ ⁵⁵	the nail (fingernail or claw)	Lashi	nail nbp	0113.33	Leqi (Luxi) TBL	lɔʔ³¹ sə̱ŋ⁵⁵  | 0113.33	hand nail		143 1114	TBL		2128	lɔʔ³¹sə̱ŋ⁵⁵	lɔʔ³¹sə̱ŋ⁵⁵	nail	l ɔ ʔ ³¹ + s ə̰ ŋ ⁵⁵	350825	695 512	9509
5318	1150	noun	l ɛ ʔ ⁴ + tθ ɛ - ⁵⁵	the nail (fingernail or claw)	Rangoon		0113.27					143 40088	TBL		2128	lɛʔ⁴tθɛ⁵⁵	lɛʔ⁴tθɛ⁵⁵	nail	l ɛ ʔ ⁴ + tθ ɛ ⁵⁵	350819	695 10088	4235
#
2716	341	noun	a ³¹ + nʲ - i ŋ ⁵⁵	the name	Achang_Longchuan	name n	0687.28	Achang (Longchuan) TBL	a³¹ ȵiŋ⁵⁵  | 0687.28	a-prefix name	bad concept	40052 486	TBL		1405	a³¹ȵiŋ⁵⁵	a³¹ȵiŋ⁵⁵	name	a ³¹ + nʲ i ŋ ⁵⁵	380344	10052 2450	5379
2718	341	noun	m j i ŋ ⁵¹	the name	Atsi	name n	0687.30	Atsi [Zaiwa] TBL	mjiŋ⁵¹  | 0687.30	name	bad concept	486	TBL		1405	mjiŋ⁵¹	mjiŋ⁵¹	name	m j i ŋ ⁵¹	380346	2450	10018
2719	341	noun	m - a ŋ ⁵⁵	the name	Bola	name n	0687.32	Bola (Luxi) TBL	maŋ⁵⁵  | 0687.32	name	bad concept	486	TBL		1405	maŋ⁵⁵	maŋ⁵⁵	name	m a ŋ ⁵⁵	380348	2450	1179
2723	341	noun	m - a ŋ ³¹	the name	Maru	name n	0687.31	Langsu (Luxi) TBL	maŋ³¹  | 0687.31		bad concept	486	TBL		1405	maŋ³¹	maŋ³¹	name	m a ŋ ³¹	380347	2450	10308
2724	341	noun	a ³¹ + n - i ŋ ⁵⁵	the name	Xiandao	name n	0687.29	Achang (Xiandao) TBL	a³¹ niŋ⁵⁵  | 0687.29	a-prefix name	bad concept	40004 486	TBL		1405	a³¹niŋ⁵⁵	a³¹niŋ⁵⁵	name	a ³¹ + n i ŋ ⁵⁵	380345	10004 2450	9728
2722	341	noun	m j i ŋ ³¹	the name	Lashi	name n	0687.33	Leqi (Luxi) TBL	mjiŋ³¹  | 0687.33	name	bad concept	486	TBL		1405	mjiŋ³¹	mjiŋ³¹	name	m j i ŋ ³¹	380349	2450	9575
#
2781	345	noun	l a ŋ ³¹ + ts ə ŋ ³¹	the neck	Achang_Longchuan	neck	0089.28	Achang (Longchuan) TBL	laŋ³¹ tsəŋ³¹  | 0089.28	neck		503 504	TBL		1333	laŋ³¹tsəŋ³¹	laŋ³¹tsəŋ³¹	neck	l a ŋ ³¹ + ts ə ŋ ³¹	349589	479 255	5622
2786	345	noun	l a ŋ ⁵⁵ + t a ŋ ³¹	the neck	Bola	neck	0089.32	Bola (Luxi) TBL	laŋ⁵⁵ taŋ³¹  | 0089.32	neck-1 neck-2		503 504	TBL		1333	laŋ⁵⁵taŋ³¹	laŋ⁵⁵taŋ³¹	neck	l a ŋ ⁵⁵ + t a ŋ ³¹	349593	479 255	1126
2792	345	noun	l a ŋ ³¹ + ts a ŋ ³⁵	the neck	Maru	neck	0089.31	Langsu (Luxi) TBL	laŋ³¹ tsaŋ³⁵  | 0089.31			503 504	TBL		1333	laŋ³¹tsaŋ³⁵	laŋ³¹tsaŋ³⁵	neck	l a ŋ ³¹ + ts a ŋ ³⁵	349592	479 255	10266
5629	345	noun	l ɛ - ²² + p ĩ ⁵⁵ -	the neck	Rangoon		0089.27					503 40076	TBL		1333	lɛ²²pĩ⁵⁵	lɛ²²pĩ⁵⁵	neck	l ɛ ²² + p ĩ ∼ ⁵⁵	349588	479 10076	4209
#
2854	355	noun	n̥ʲ ɔ ŋ ⁵⁵	the nose	Achang_Longchuan	nose	0080.28	Achang (Longchuan) TBL	ȵ̥ɔŋ⁵⁵  | 0080.28	nose		516	TBL		1221	ȵ̥ɔŋ⁵⁵	ȵ̥ɔŋ⁵⁵	nose	n̥ʲ ɔ ŋ ⁵⁵	349121	803	9673
2860	354	noun	n a̰ - ⁵⁵	the nose	Bola	nose	0080.32	Bola (Luxi) TBL	na̱⁵⁵  | 0080.32	nose		516	TBL		1221	na̱⁵⁵	na̱⁵⁵	nose	n a̰ ⁵⁵	349125	803	1270
2866	354	noun	n ɔ̰ - ³¹	the nose	Maru	nose	0080.31	Langsu (Luxi) TBL	nɔ̱³¹  | 0080.31			516	TBL		1221	nɔ̱³¹	nɔ̱³¹	nose	n ɔ̰ ³¹	349124	803	10421
5337	354	noun	n̥ ɑ - ²² + kʰ ɑ̃ u ∼ ⁵⁵	the nose	Rangoon		0080.27					516 517	TBL		1221	n̥ɑ²²khɑ̃u⁵⁵	n̥ɑ²²kʰɑ̃u⁵⁵	nose	n̥ ɑ ²² + kʰ ɑ̃ u ∼ ⁵⁵	349120	803 809	9058
#
2964	359	noun	s a m ⁵⁵	the otter	Achang_Longchuan	otter 1	0317.28	Achang (Longchuan) TBL	sam⁵⁵  | 0317.28	otter		537	TBL		15	sam⁵⁵	sam⁵⁵	otter	s a m ⁵⁵	361533	2595	8404
2966	359	noun	x a m ⁵¹	the otter	Atsi	otter 1	0317.30	Atsi [Zaiwa] TBL	xam⁵¹  | 0317.30	otter		537	TBL		15	xam⁵¹	xam⁵¹	otter	x a m ⁵¹	361535	2595	5070
2970	359	noun	ʃ a̰ m ³³	the otter	Lashi	otter 1	0317.33	Leqi (Luxi) TBL	ʃa̱m³³  | 0317.33	otter		537	TBL		15	ʃa̱m³³	ʃa̱m³³	otter	ʃ a̰ m ³³	361538	2595	7092
2971	359	noun	x ɛ̃ ∼ ³¹	the otter	Maru	otter 1	0317.31	Langsu (Luxi) TBL	xɛ̃ ³¹  | 0317.31			537	TBL		15	xɛ̃ ³¹	xɛ̃³¹	otter	x ɛ̃ ∼ ³¹	361536	2595	9223
2967	359	noun	x ɛ̃ ∼ ⁵⁵	the otter	Bola	otter 1	0317.32	Bola (Luxi) TBL	xɛ̃⁵⁵  | 0317.32	otter		537	TBL		15	xɛ̃⁵⁵	xɛ̃⁵⁵	otter	x ɛ̃ ∼ ⁵⁵	361537	2595	8128
#
3027	374	noun	v a ʔ ²¹	the pig	Atsi	pig	0284.30	Atsi [Zaiwa] TBL	vaʔ²¹  | 0284.30	pig		552	TBL		1337	vaʔ²¹	vaʔ²¹	pig	v a ʔ ²¹	359833	1006	5024
3025	374	noun	- o ʔ ⁵⁵	the pig	Achang_Longchuan	pig	0284.28	Achang (Longchuan) TBL	oʔ⁵⁵  | 0284.28	pig		552	TBL		1337	oʔ⁵⁵	oʔ⁵⁵	pig	o ʔ ⁵⁵	359831	1006	8309
3028	374	noun	v a ʔ ³¹	the pig	Bola	pig	0284.32	Bola (Luxi) TBL	vaʔ³¹  | 0284.32	pig		552	TBL		1337	vaʔ³¹	vaʔ³¹	pig	v a ʔ ³¹	359835	1006	8094
3031	374	noun	v u ʔ ³¹	the pig	Lashi	pig	0284.33	Leqi (Luxi) TBL	vuʔ³¹  | 0284.33	pig		552	TBL		1337	vuʔ³¹	vuʔ³¹	pig	v u ʔ ³¹	359836	1006	6934
3032	374	noun	v ɔ ʔ ³¹	the pig	Maru	pig	0284.31	Langsu (Luxi) TBL	vɔʔ³¹  | 0284.31	pig		552	TBL		1337	vɔʔ³¹	vɔʔ³¹	pig	v ɔ ʔ ³¹	359834	1006	9197
5536	374	noun	w ɛ ʔ ⁴	the pig	Rangoon		0284.27					552	TBL		1337	wɛʔ⁴	wɛʔ⁴	pig	w ɛ ʔ ⁴	359830	1006	5891
3033	374	noun	- o ʔ ⁵⁵	the pig	Xiandao	pig	0284.29	Achang (Xiandao) TBL	oʔ⁵⁵  | 0284.29	pig		552	TBL		1337	oʔ⁵⁵	oʔ⁵⁵	pig	o ʔ ⁵⁵	359832	1006	12899
#
3239	379	verb	m a u - ²¹	the rain	Atsi	rain n	0010.30	Atsi [Zaiwa] TBL	mau²¹  | 0010.30	sky-rain		1129	TBL		658	mau²¹	mau²¹	rain	m a u ²¹	345484	2473	9971
5281	379	verb	m o - - ⁵⁵	the rain	Rangoon		0010.27				bad concept	1129	TBL		658	mo⁵⁵	mo⁵⁵	rain	m o ⁵⁵	345481	2473	8245
3236	379	verb	m a u - ³¹ + ʐ o ⁵⁵	the rain	Achang_Longchuan	rain n	0010.28	Achang (Longchuan) TBL	mau³¹ ʐo⁵⁵  | 0010.28	sky rain		1129 1128	TBL		658	mau³¹ʐo⁵⁵	mau³¹ʐo⁵⁵	rain	m a u ³¹ + ʐ o ⁵⁵	345482	2473 2080	5728
3246	379	verb	m o u - ³³ + w ɔ ³¹	the rain	Lashi	rain v	0010.33	Leqi (Luxi) TBL	mou³³ wɔ³¹  | 0010.33	sky rain		1129 1128	TBL		658	mou³³wɔ³¹	mou³³wɔ³¹	rain	m o u ³³ + w ɔ ³¹	345487	2473 2080	4731
3250	379	verb	m a u - ³¹ + ʐ o ⁵⁵	the rain	Xiandao	rain n	0010.29	Achang (Xiandao) TBL	mau³¹ ʐo⁵⁵  | 0010.29	sky rain		1129 1128	TBL		658	mau³¹ʐo⁵⁵	mau³¹ʐo⁵⁵	rain	m a u ³¹ + ʐ o ⁵⁵	345483	2473 2080	12758
#
6169	93		s ə̰ ŋ ⁵⁵ + j a ŋ ³³ + j ɔ ³¹ + k a n ³³	the rainbow	Lashi	rainbow	0011.33	Leqi (Luxi)	sə̱ŋ⁵⁵jaŋ³³jɔ³¹kan³³			1004 1008 40166 1256	TBL		1733		sə̱ŋ⁵⁵jaŋ³³jɔ³¹kan³³		s ə̰ ŋ ⁵⁵ + j a ŋ ³³ + j ɔ ³¹ + k a n ³³	46785	6011 6007 10166 6013	12065
6209	92		ɣ ɔ ʔ ³¹ + k a ŋ ³⁵ + s a ŋ ³¹ + ŋ j ɔ̃ ∼ ³¹	the rainbow	Maru	rainbow	0011.31	Langsu (Luxi)	ɣɔʔ³¹kaŋ³⁵saŋ³¹ŋjɔ̃³¹			40118 1006 1007 1008	TBL		1733		ɣɔʔ³¹kaŋ³⁵saŋ³¹ŋjɔ̃³¹		ɣ ɔ ʔ ³¹ + k a ŋ ³⁵ + s a ŋ ³¹ + ŋ j ɔ̃ ∼ ³¹	43181	10118 6013 6011 6007	9265
6229	89		tθ ɛ ʔ ⁴ + t ɑ̃ ∼ ⁵³	the rainbow	Rangoon	rainbow	0011.27	Burmese (Rangoon)	tθɛʔ⁴tɑ̃⁵³			1002 40096	TBL		1733		tθɛʔ⁴tɑ̃⁵³		tθ ɛ ʔ ⁴ + t ɑ̃ ∼ ⁵³	34005	6011 10096	5816
6294	92		v o ʔ ²¹ + k a n ²¹ + ʃ i ŋ ⁵⁵ + - j a ŋ ²¹	the rainbow	Atsi	rainbow	0011.30	Atsi [Zaiwa]	voʔ²¹kan²¹ʃiŋ⁵⁵jaŋ²¹	weave ? ? ?		40143 40144 40145 1008	TBL		1733		voʔ²¹kan²¹ʃiŋ⁵⁵jaŋ²¹		v o ʔ ²¹ + k a n ²¹ + ʃ i ŋ ⁵⁵ + j a ŋ ²¹	41307	10143 10144 10145 6007	5039
6595	92		ɣ a ʔ ³¹ + k ɛ̃ ∼ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵	the rainbow	Bola	rainbow	0011.32	Bola (Luxi)	ɣaʔ³¹kɛ̃³¹saŋ⁵⁵njuŋ⁵⁵	weave		40041 40042 1007 40043	TBL		1733		ɣaʔ³¹kɛ̃³¹saŋ⁵⁵njuŋ⁵⁵		ɣ a ʔ ³¹ + k ɛ̃ ∼ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵	44947	10041 10042 6011 10043	8169
6143	93		l̥ ɿ ⁵⁵ + ɲ̊ ɔ ʔ ⁵⁵ + l̥ a ŋ ³¹ + k a m ⁵⁵	the rainbow	Xiandao	rainbow	0011.29	Achang (Xiandao)	l̥ɿ⁵⁵ɲ̊ɔʔ⁵⁵l̥aŋ³¹kam⁵⁵			40016 40017 1255 1256	TBL		1733		l̥ɿ⁵⁵ɲ̊ɔʔ⁵⁵l̥aŋ³¹kam⁵⁵		l̥ ɿ ⁵⁵ + ɲ̊ ɔ ʔ ⁵⁵ + l̥ a ŋ ³¹ + k a m ⁵⁵	37678	10016 10017 6003 6013	12752
#
3370	400	noun	ɣ - ə i - ⁵⁵ + l ɔ̃ ∼ ⁵⁵	the river	Bola	river n	0030.32	Bola (Luxi) TBL	ɣəi⁵⁵ lɔ̃⁵⁵  | 0030.32	water long-thing		40029 609	TBL		666	ɣəi⁵⁵lɔ̃⁵⁵	ɣəi⁵⁵lɔ̃⁵⁵	river	ɣ ə i ⁵⁵ + l ɔ̃ ∼ ⁵⁵	346524	10029 191	8180
3374	400	noun	ɣ - ə - k ³¹ + l ɔ̃ ∼ ³¹	the river	Maru	river n	0030.31	Langsu (Luxi) TBL	ɣək³¹ lɔ̃³¹  | 0030.31	water long-thing		40110 609	TBL		666	ɣək³¹lɔ̃³¹	ɣək³¹lɔ̃³¹	river	ɣ ə k ³¹ + l ɔ̃ ∼ ³¹	346523	10110 191	9271
#
3481	421	noun	tʰ a ³⁵	the salt	Bola	salt n	0061.32	Bola (Luxi) TBL	tha³⁵  | 0061.32	salt		624	TBL		1274	tha³⁵	tha³⁵	salt	tʰ a ³⁵	348139	2729	1472
3484	421	noun	tsʰ o ⁵⁵	the salt	Lashi	salt n	0061.33	Leqi (Luxi) TBL	tsho⁵⁵  | 0061.33	salt		624	TBL		1274	tsho⁵⁵	tsho⁵⁵	salt	tsʰ o ⁵⁵	348140	2729	6734
3485	421	noun	tsʰ ɔ ³⁵	the salt	Maru	salt n	0061.31	Langsu (Luxi) TBL	tshɔ³⁵  | 0061.31			624	TBL		1274	tshɔ³⁵	tshɔ³⁵	salt	tsʰ ɔ ³⁵	348138	2729	10596
3487	421	noun	cʰ ɔ ³¹	the salt	Xiandao	salt n	0061.29	Achang (Xiandao) TBL	chɔ³¹  | 0061.29	salt		624	TBL		1274	chɔ³¹	chɔ³¹	salt	cʰ ɔ ³¹	348136	2729	9804
5653	421	noun	sʰ ɑ ⁵⁵	the salt	Rangoon		0061.27					624	TBL		1274	shɑ⁵⁵	shɑ⁵⁵	salt	sʰ ɑ ⁵⁵	348134	2729	3335
3476	421	noun	tɕʰ ɔ ³¹	the salt	Achang_Longchuan	salt n	0061.28	Achang (Longchuan) TBL	tɕhɔ³¹  | 0061.28	salt		624	TBL		1274	tɕhɔ³¹	tɕhɔ³¹	salt	tɕʰ ɔ ³¹	348135	2729	2432
#
3494	422	noun	s ă ²¹ + m u i ⁵¹	the sand	Atsi	sand n	0044.30	Atsi [Zaiwa] TBL	să²¹ mui⁵¹  | 0044.30	sand-1 sand-2		625 40126	TBL		671	să²¹mui⁵¹	să²¹mui⁵¹	sand	s ă ²¹ + m u i ⁵¹	347250	587 10126	2763
3491	422	noun	s ă ³¹ + l e ⁵⁵	the sand	Achang_Longchuan	sand n	0044.28	Achang (Longchuan) TBL	să³¹ le⁵⁵  | 0044.28			625 40051	TBL		671	să³¹|le⁵⁵	să³¹le⁵⁵	sand	s ă ³¹ + l e ⁵⁵	347248	587 10051	8405
3499	422	noun	s ə̆ ⁵⁵ + m u i ³¹	the sand	Lashi	sand n	0044.33	Leqi (Luxi) TBL	sə̆⁵⁵ mui³¹  | 0044.33			625 40156	TBL		671	sə̆⁵⁵mui³¹	sə̆⁵⁵mui³¹	sand	s ə̆ ⁵⁵ + m u i ³¹	347253	587 10156	12054
3502	422	noun	s a ³¹ + l ɛ ³¹	the sand	Xiandao	sand n	0044.29	Achang (Xiandao) TBL	sa³¹ lɛ³¹  | 0044.29	sand-1 sand-2		625 40003	TBL		671	sa³¹|lɛ³¹	sa³¹lɛ³¹	sand	s a ³¹ + l ɛ ³¹	347249	587 10003	565
#
3582	430	noun	a ³³ + m j o u - ³³	the seed	Lashi	seed n	0405.33	Leqi (Luxi) TBL	a³³ mjou³³  | 0405.33	a-prefix seed		40164 640	TBL		714	a³³mjou³³	a³³mjou³³	seed	a ³³ + m j o u ³³	365758	10164 2463	9321
3577	430	noun	a ²¹ + m j i - - ²¹	the seed	Atsi	seed n	0405.30	Atsi [Zaiwa] TBL	a²¹ mji²¹  | 0405.30	a-prefix seed		40137 640	TBL		714	a²¹mji²¹	a²¹mji²¹	seed	a ²¹ + m j i ²¹	365755	10137 2463	7157
3579	430	noun	a ³¹ + m j u - ŋ ³¹	the seed	Bola	seed n	0405.32	Bola (Luxi) TBL	a³¹ mjuŋ³¹  | 0405.32	a-prefix seed		40037 640	TBL		714	a³¹mjuŋ³¹	a³¹mjuŋ³¹	seed	a ³¹ + m j u ŋ ³¹	365757	10037 2463	6418
3583	430	noun	m j u - k ⁵⁵	the seed	Maru	seed n	0405.31	Langsu (Luxi) TBL	mjuk⁵⁵  | 0405.31			640	TBL		714	mjuk⁵⁵	mjuk⁵⁵	seed	m j u k ⁵⁵	365756	2463	10338
3585	430	noun	a ³¹ + ɲ - a u - ⁵¹	the seed	Xiandao	seed n	0405.29	Achang (Xiandao) TBL	a³¹ ɲau⁵¹  | 0405.29	a-prefix noun		40012 640	TBL		714	a³¹ɲau⁵¹	a³¹ɲau⁵¹	seed	a ³¹ + ɲ a u ⁵¹	365754	10012 2463	9763
5658	430	noun	m j o - - ⁵⁵ + s i - - ⁵³	the seed	Rangoon		0405.27					640 1155	TBL		714	mjo⁵⁵si⁵³	mjo⁵⁵si⁵³	seed	m j o ⁵⁵ + s i ⁵³	365752	2463 3559	8229
#
6224	100		tθ o ⁵⁵	the sheep	Rangoon	sheep	0275.27	Burmese (Rangoon)	tθo⁵⁵			40	TBL		1331		tθo⁵⁵		tθ o ⁵⁵	34275	6080	3793
6442	100		s a u ²¹ + m j ḭ ⁵⁵	the sheep	Atsi	sheep	0275.30	Atsi [Zaiwa]	sau²¹mji̱⁵⁵	sheep-1 sheep-2		1263 40134	TBL		1331		sau²¹mji̱⁵⁵		s a u ²¹ + m j ḭ ⁵⁵	41577	6080 10134	2760
6623	103		tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵	the sheep	Lashi	sheep	0275.33	Leqi (Luxi)	tʃhɔt⁵⁵pat³¹nu⁵⁵	goat-sheep-1 goat-sheep-2 ?		41 40161 40162	TBL		1331		tʃhɔt⁵⁵pat³¹nu⁵⁵		tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵	47049	1226 10161 10162	6880
#
6250	46		l ɔ ʔ ³¹ + s a ŋ ³¹	the shoulder	Maru	shoulder	0090.31	Langsu (Luxi)	lɔʔ³¹saŋ³¹	hand shoulder?		947 26	TBL		1482		lɔʔ³¹saŋ³¹		l ɔ ʔ ³¹ + s a ŋ ³¹	43261	695 3348	10282
6344	46		k o ʔ ²¹ + s a n ⁵¹	the shoulder	Atsi	shoulder	0090.30	Atsi [Zaiwa]	koʔ²¹san⁵¹	split? ?		40140 26	TBL		1482		koʔ²¹san⁵¹		k o ʔ ²¹ + s a n ⁵¹	41387	10140 3348	7514
6436	46		l ɔ ʔ ³¹ + s a̰ n ³³	the shoulder	Lashi	shoulder	0090.33	Leqi (Luxi)	lɔʔ³¹sa̱n³³	hand shoulder		947 26	TBL		1482		lɔʔ³¹sa̱n³³		l ɔ ʔ ³¹ + s a̰ n ³³	46864	695 3348	9508
6580	46		l ɔ ʔ ³¹ + s a n ⁵⁵	the shoulder	Xiandao	shoulder	0090.29	Achang (Xiandao)	lɔʔ³¹san⁵⁵	hand shoulder		947 40015	TBL		1482		lɔʔ³¹san⁵⁵		l ɔ ʔ ³¹ + s a n ⁵⁵	37757	695 10015	9921
6192	47		x u ŋ ³¹ + p a u ³¹	the shoulder	Achang_Longchuan	shoulder	0090.28	Achang (Longchuan)	xuŋ³¹pau³¹	shoulder1 shoulder2		40065 948	TBL		1482		xuŋ³¹pau³¹		x u ŋ ³¹ + p a u ³¹	35981	10065 3344	2651
6127	46		l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵	the shoulder	Bola	shoulder	0090.32	Bola (Luxi)	laʔ³¹sɛ̃⁵⁵	hand shoulder		947 26	TBL		1482		laʔ³¹sɛ̃⁵⁵		l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵	45031	695 3348	1137
#
6263	38		ʃ ɔ̆ ³⁵ + j a m ⁵⁵	the skin	Maru	skin	0120.31	Langsu (Luxi)	ʃɔ̆³⁵jam⁵⁵	meat skin		452 1223	TBL		763		ʃɔ̆³⁵jam⁵⁵		ʃ ɔ̆ ³⁵ + j a m ⁵⁵	43291	34 795	9294
6540	38		ʃ ŏ ⁵⁵ + k ṵ - k ⁵⁵	the skin	Lashi	skin	0120.33	Leqi (Luxi)	ʃŏ⁵⁵ku̱k⁵⁵	meat skin		452 937	TBL		763		ʃŏ⁵⁵ku̱k⁵⁵		ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵	46894	34 586	7107
