ID	RN	ANALYSIS	GANALYSIS	OANALYSIS	REFLEX	CONCEPT	GFN	LGID	DOCULECT	GRPID	GRPNO	GRP	CITATION	SRCABBR	SRCID	SEMKEY	CHAPTERTITLE	NUM_NOTES
12275	405417				nɛ̱ː³³	stir-fry		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.33	5.5	Cooking Implements	0
12532	405415	5684			la̱i³¹	stir-fry		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.31	5.5	Cooking Implements	0
12751	405413	5684			l̥ɤ⁵⁵	stir-fry		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.29	5.5	Cooking Implements	0
13265	405414				ne̱⁵¹	stir-fry		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.30	5.5	Cooking Implements	0
1214	375421				mjɔ̃³¹khji⁵⁵saŋ³⁵	stirrup	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0592.32			0
3610	375416				tɕhe²²nĩ⁵⁵	stirrup	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0592.27			0
7467	375419				kji²¹tin⁵⁵	stirrup	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0592.30			0
7700	375415				khre²nɑŋ³	stirrup	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0592.26			0
397	352614				ɑ¹sɑɑ²im²	stomach	nbp	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0148.26	1.7.6	Stomach	0
6080	352615				ɑ⁵³sɑ²²ẽ²²	stomach	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0148.27	1.7.6	Stomach	0
7393	352618	2125,137			khji²¹pham²¹	stomach	nbp	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0148.30	1.7.6	Stomach	0
9408	352621	2125,137			khjei⁵⁵pham⁵⁵	stomach	nbp	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0148.33	1.7.6	Stomach	0
1121	347200	1269			lauʔ³¹taŋ³¹	stone	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.32	3.2.9	Rocks and minerals	0
3732	347195	1269			tɕɑuʔ⁴	stone	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.27	3.2.9	Rocks and minerals	0
5621	347196	1269			laŋ³¹kɔʔ⁵⁵	stone	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.28	3.2.9	Rocks and minerals	0
7729	347194	1269			kjɔk⁴	stone	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.26	3.2.9	Rocks and minerals	0
9498	347201	1269			luk³¹tsəŋ³¹	stone	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.33	3.2.9	Rocks and minerals	0
9915	347197	1269			luʔ⁵⁵koʔ⁵⁵	stone	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.29	3.2.9	Rocks and minerals	0
9961	347198	1269			luʔ²¹kok²¹	stone	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.30	3.2.9	Rocks and minerals	0
10260	347199	1269			lauk³¹tsaŋ³¹	stone	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0043.31	3.2.9	Rocks and minerals	0
139	371938				thoŋ²khuṁ²	stool / bench	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.26	5.11.9.4	Furnishings	0
679	371941				thɔŋ⁵⁵fu³¹	stool / bench	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.29	5.11.9.4	Furnishings	0
2853	371942				ta̱ŋ⁵⁵ khuʔ⁵⁵	stool / bench	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.30	5.11.9.4	Furnishings	0
3471	371939				thɑ̃i²²khõ²²	stool / bench	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.27	5.11.9.4	Furnishings	0
8017	371944				tɔ̃³⁵khu³¹	stool / bench	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.32	5.11.9.4	Furnishings	0
8450	371940				taŋ³¹kuak⁵⁵	stool / bench	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.28	5.11.9.4	Furnishings	0
10642	371943				tɔ̱̃⁵⁵khau⁵⁵	stool / bench	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0525.31	5.11.9.4	Furnishings	0
1524	428111				rɑp⁴	stop / cease	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.26	6.7.11	Movement (general)	0
1869	428116				a³¹tui⁵⁵	stop / cease	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.32	6.7.11	Movement (general)	0
4003	428112				jɑʔ⁴	stop / cease	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.27	6.7.11	Movement (general)	0
4354	428115				tɔ̱³⁵	stop / cease	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.31	6.7.11	Movement (general)	0
4752	428117				nɔː³³	stop / cease	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.33	6.7.11	Movement (general)	0
6685	428133			65:5417	thəːŋ⁵³	stop / cease	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.33	6.7.11	Movement (general)	0
7395	428114				khjiŋ²¹	stop / cease	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.30	6.7.11	Movement (general)	0
10908	428113				nɔ³¹	stop / cease	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1683.28	6.7.11	Movement (general)	0
23	378517				puṁ²prɑŋ²	story	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.26	5.8	Religion	0
1245	378523				mə̆³¹məi³¹	story	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.32	5.8	Religion	0
5341	378519				a³¹pum³⁵	story	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.28	5.8	Religion	0
9102	378518				põ²²pjĩ²²	story	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.27	5.8	Religion	0
9596	378524				mo̱³³mjei³³	story	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.33	5.8	Religion	0
9733	378520				a³¹pum³⁵	story	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.29	5.8	Religion	0
10031	378521				mo̱⁵¹mji²¹	story	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.30	5.8	Religion	0
10377	378522				mə̆³¹mjik⁵⁵	story	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0652.31	5.8	Religion	0
930	390029				xan³¹	story (of building)	clf	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.29	5.8	Religion	0
1669	390026				thɑp⁴	story (of building)	clf	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.26	5.8	Religion	0
2290	390028				tshən⁵¹	story (of building)	clf	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.28	5.8	Religion	0
2978	390030				tsa̱ŋ⁵⁵	story (of building)	clf	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.30	5.8	Religion	0
3468	390027				thɑʔ⁴	story (of building)	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.27	5.8	Religion	0
6705	390033				tsa̱ŋ⁵³	story (of building)	clf	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.33	5.8	Religion	0
12629	390032				thai³¹	story (of building)	clf	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.32	5.8	Religion	0
13404	390031				tsɔ̱̃⁵⁵	story (of building)	clf	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0887.31	5.8	Religion	0
627	372926				tau⁵⁵	stove (cooking) / range (kitchen)	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.29	5.5	Cooking Implements	0
1486	372929				tsau³⁵	stove (cooking) / range (kitchen)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.32	5.5	Cooking Implements	0
2656	372925				xɔ³¹tsau³⁵	stove (cooking) / range (kitchen)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.28	5.5	Cooking Implements	0
2966	372927				tsau⁵⁵	stove (cooking) / range (kitchen)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.30	5.5	Cooking Implements	0
4294	372924				mi⁵⁵pho²²	stove (cooking) / range (kitchen)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.27	5.5	Cooking Implements	0
6753	372930				tso̱u³³	stove (cooking) / range (kitchen)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.33	5.5	Cooking Implements	0
7866	372923				mi³pho²	stove (cooking) / range (kitchen)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.26	5.5	Cooking Implements	0
10583	372928				tsau³⁵	stove (cooking) / range (kitchen)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0544.31	5.5	Cooking Implements	0
5120	396701				ŋjaŋ⁵¹	straight		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.30	7.1.5.1	General - form	0
6616	396700				ʂa³¹	straight		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.29	7.1.5.1	General - form	0
11083	396699	5734			tan³¹	straight		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.28	7.1.5.1	General - form	0
12318	396704	5734			taːn³³	straight		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.33	7.1.5.1	General - form	0
12678	396703	5734			tɛ̃³⁵	straight		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.32	7.1.5.1	General - form	0
13058	434579				mɑt⁴	straight		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.26	7.1.5.1	General - form	0
13455	396702				ŋiɔ̃⁵⁵	straight		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.31	7.1.5.1	General - form	0
10727	396698	2160			phjɑ̃u⁵³	straight (horizontal)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.27	7.1.5.1	General - form	0
13086	396697	2160			phrɔŋ¹	straight (horizontal)		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.26	7.1.5.1	General - form	0
10673	396724				mɑʔ⁴	straight (vertical)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1003.27	7.1.5.1	General - form	0
1442	365909				tau³⁵tshau⁵¹	straw (rice)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.32	3.1.6.2	Other ground and milled food	0
4128	365904			65:5817	kɑuʔ⁴jo⁵⁵	straw (rice)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.27	3.1.6.2	Other ground and milled food	0
5530	365905			65:5817	ku³¹ʐau³¹	straw (rice)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.28	3.1.6.2	Other ground and milled food	0
7374	365907				khĕ⁵⁵va̱⁵⁵	straw (rice)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.30	3.1.6.2	Other ground and milled food	0
7787	365903				kɔk⁴ro³	straw (rice)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.26	3.1.6.2	Other ground and milled food	0
9424	365910				khŭ⁵⁵xo³³	straw (rice)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.33	3.1.6.2	Other ground and milled food	0
9886	365906			65:5817	kuʔ⁵⁵ʐau³¹	straw (rice)	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.29	3.1.6.2	Other ground and milled food	0
10548	365908				tau³¹tshau³¹	straw (rice)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0408.31	3.1.6.2	Other ground and milled food	0
1250	366223				mɛ³¹ja⁵¹kɛ̃⁵⁵	straw (wheat)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.32	3.1.6.2	Other ground and milled food	0
2817	366243				suŋ⁵⁵so⁵¹	straw (wheat)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.30	3.1.6.2	Other ground and milled food	0
3874	366218				dʑõ²²jo⁵⁵	straw (wheat)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.27	3.1.6.2	Other ground and milled food	0
6247	366217				gjuṁ²ro³	straw (wheat)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.26	3.1.6.2	Other ground and milled food	0
10044	366221				mə⁵⁵ja²¹	straw (wheat)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.30	3.1.6.2	Other ground and milled food	0
622	348342				tan³¹kɯ³¹	street	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.29	9.10.1	Roads and Ways	0
1021	348345				kai³¹	street	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.32	9.10.1	Roads and Ways	0
4256	348340				lɑ̃⁵⁵	street	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.27	9.10.1	Roads and Ways	0
7302	348343				kai²¹	street	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.30	9.10.1	Roads and Ways	0
7840	348339				lɑm³	street	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.26	9.10.1	Roads and Ways	0
8430	348341				sɔʔ⁵⁵	street	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.28	9.10.1	Roads and Ways	0
10182	348344				kai³¹	street	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0065.31	9.10.1	Roads and Ways	0
326	379716	5677			ɑ³	strength (physical)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.26	1.1.5	Strength	0
5060	379720				vum²¹	strength (physical)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.30	1.1.5	Strength	0
5374	379718	p,1842			a³¹xʐaŋ⁵⁵	strength (physical)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.28	1.1.5	Strength	0
6122	379717				ɑ⁵⁵	strength (physical)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.27	1.1.5	Strength	0
8164	379722	1842			ɣam³¹	strength (physical)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.32	1.1.5	Strength	0
9254	379721	1842			ɣam³⁵	strength (physical)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.31	1.1.5	Strength	0
9375	379723				jɔm³³	strength (physical)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.33	1.1.5	Strength	0
9761	379719	p,1842			a³¹xʐaŋ⁵⁵	strength (physical)	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0675.29	1.1.5	Strength	0
854	424771				tʂhaŋ³¹	stretch out (the arm)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.29	9.5	Change of state	0
2059	424774				lɛ̱̃³⁵	stretch out (the arm)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.32	9.5	Change of state	0
4153	424769				kɑ̃⁵⁵	stretch out (the arm)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.27	9.5	Change of state	0
4649	424775				laːm⁵⁵	stretch out (the arm)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.33	9.5	Change of state	0
5550	424770				kə³¹	stretch out (the arm)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.28	9.5	Change of state	0
7600	424772				la̱m²¹	stretch out (the arm)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.30	9.5	Change of state	0
11767	424768				kɑm³	stretch out (the arm)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.26	9.5	Change of state	0
12591	424773				lɛ̱̃³⁵	stretch out (the arm)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1613.31	9.5	Change of state	0
2192	421346			65:5823	pɛʔ³¹	strike (the table)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.32	6.8	Striking, hitting verbs	0
4770	421347			65:5823	paːt³¹	strike (the table)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.33	6.8	Striking, hitting verbs	0
4832	421344			65:5823	pat²¹	strike (the table)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.30	6.8	Striking, hitting verbs	0
10809	421341			65:5822	poʔ⁴	strike (the table)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.27	6.8	Striking, hitting verbs	0
10938	421342			65:5823	pat⁵⁵	strike (the table)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.28	6.8	Striking, hitting verbs	0
11929	421340				put⁴	strike (the table)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.26	6.8	Striking, hitting verbs	0
12203	421343			65:5823	pat⁵⁵	strike (the table)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.29	6.8	Striking, hitting verbs	0
13660	421345			65:5823	pɛʔ³¹	strike (the table)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1540.31	6.8	Striking, hitting verbs	0
980	392068				xʐoi⁵⁵	string (of beads)	clf	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.29	5.1	Waste products	0
4089	392066				kõ⁵⁵	string (of beads)	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.27	5.1	Waste products	0
5219	392069				ʒoi⁵¹	string (of beads)	clf	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.30	5.1	Waste products	0
5298	392071				pjau³⁵	string (of beads)	clf	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.32	5.1	Waste products	0
6848	392072				tʃaŋ³¹	string (of beads)	clf	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.33	5.1	Waste products	0
11332	392067				ʂoi⁵⁵	string (of beads)	clf	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.28	5.1	Waste products	0
13202	392065				kuṁ³	string (of beads)	clf	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.26	5.1	Waste products	0
13439	392070				tʃɔ̃³¹	string (of beads)	clf	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0884.31	5.1	Waste products	0
248	375871			65:m,65:m,65:5555	tθɑ³re²kro³	string (oxhide)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0601.26	5.1	Waste products	0
1289	375877				nɔ̆³¹ʃă³⁵ka̱uʔ⁵⁵tu̱i³⁵	string (oxhide)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0601.32	5.1	Waste products	0
5859	375872				tθɑ⁵⁵je²²tɕo⁵⁵	string (oxhide)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0601.27	5.1	Waste products	0
10402	375876				nŭŋ³⁵ka̱uk⁵⁵tɔ̱i³⁵	string (oxhide)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0601.31	5.1	Waste products	0
4050	403420				khwɑ⁵⁵	strip off sticky things	v	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1143.27	9.7.1	Shape and size	0
11686	403419				khwɑɑ²	strip off sticky things	v	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1143.26	9.7.1	Shape and size	0
1608	420624				sɑm³	stroke / touch	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.26	8.4	Feeling	0
2208	420630				søʔ⁵⁵	stroke / touch	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.32	8.4	Feeling	0
2798	420628				sop⁵⁵	stroke / touch	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.30	8.4	Feeling	0
3397	420625				sɑ̃⁵⁵	stroke / touch	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.27	8.4	Feeling	0
11064	420626				sut⁵⁵	stroke / touch	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.28	8.4	Feeling	0
11154	420631				su̱ːp⁵⁵	stroke / touch	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.33	8.4	Feeling	0
12192	420627				o³¹	stroke / touch	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.29	8.4	Feeling	0
13676	420629				sø̱⁵⁵	stroke / touch	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1525.31	8.4	Feeling	0
517	401513			65:5913	pɔŋ³¹	stupid		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.29	8.3	Psychological verbs	0
3285	401510				ɑ¹	stupid		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.26	8.3	Psychological verbs	0
5998	401511				ɑ⁵³	stupid		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.27	8.3	Psychological verbs	0
6493	401516				ka⁵⁵	stupid		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.32	8.3	Psychological verbs	0
7524	401514				ko⁵¹	stupid		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.30	8.3	Psychological verbs	0
10670	434586				mɑiʔ⁴	stupid		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.27	8.3	Psychological verbs	0
10993	401512			65:5913	puaŋ³¹	stupid		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.28	8.3	Psychological verbs	0
12258	401517				naː³³	stupid		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.33	8.3	Psychological verbs	0
12491	401515				kɔ³¹	stupid		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.31	8.3	Psychological verbs	0
13050	401535				mok⁴	stupid		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1100.26	8.3	Psychological verbs	0
86	355831				shwɑṁ¹ɑ¹tθu²	stutterer	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.26	8.5.4.5	Choppy	0
6454	355837				a⁵⁵tu̱i³¹	stutterer	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.32	8.5.4.5	Choppy	0
6962	355838				wo̱⁵⁵tə̱⁵⁵	stutterer	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.33	8.5.4.5	Choppy	0
9148	355832				shũ⁵³ɑ⁵³tθu²²	stutterer	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.27	8.5.4.5	Choppy	0
9251	355836				ɔ³¹tɔ̱i³⁵lɔ̱̃³⁵	stutterer	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.31	8.5.4.5	Choppy	0
9678	355833				ɕɔ⁵⁵tui³¹	stutterer	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.28	8.5.4.5	Choppy	0
10100	355835				o⁵¹tu̱i²¹	stutterer	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0210.30	8.5.4.5	Choppy	0
